intervencion_id,inicio,fin,fragmento
RPM-2014-07-15:6340:3,0,860,"Conforme a la votación unánime efectuada por los señores Consejeros, el Consejo adoptó el siguiente Acuerdo: N° 212-01-140715 - Tasa de Política Monetaria En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó reducir la tasa de interés de política monetaria en 25 puntos base, a 3,75% anual. Al concluir la Reunión, se procede a dar lectura al texto del Comunicado, que es del siguiente tenor: Comunicado “En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó reducir la tasa de interés de política monetaria en 25 puntos base, a 3,75% anual. En el ámbito externo, los antecedentes recientes confirman las perspectivas de recuperación de las economías desarrolladas, en particular de Estados Unidos, en tanto se observa un deterioro en las proyecciones de crecimiento para las emergentes."
RPM-2014-07-15:6340:3,1759,2394,"El escenario más probable sigue considerando que la inflación se mantendrá por algunos meses por sobre el límite superior del rango de tolerancia para retornar luego a la meta, evolución que se continuará monitoreando con especial atención. El Consejo evaluará la posibilidad de introducir recortes adicionales de la TPM de acuerdo a la evolución de las condiciones macroeconómicas internas y externas, y sus implicancias para las perspectivas inflacionarias. Al mismo tiempo, reafirma su compromiso de conducir la política monetaria con flexibilidad, de manera que la inflación proyectada se ubique en 3% en el horizonte de política.”"
RPM-2014-08-14:6386:1,1137,1980,"Hace presente que la corrección de las perspectivas de crecimiento de este año y hacia el 2015 sugiere una ampliación de la capacidad ociosa en la economía frente a lo anticipado unos meses atrás. Plantea que todo lo demás constante, ello da indicios de que un mayor estímulo monetario respecto del anticipado en el IPoM anterior podría ser necesario. Agrega que las expectativas de inflación se encuentran en torno al 3% en el mediano plazo y han tendido a descender levemente entre uno y dos años, en un contexto donde la curva swap proyecta dos o tres caídas en la TPM. Por otro lado, señala que se mantiene abierta la interrogante sobre el nivel inicial de las brechas, toda vez que el mercado laboral no muestra una debilidad que se condiga con lo que se podría inferir de la medición de las brechas de capacidad por el lado del producto."
RPM-2014-08-14:6386:1,2161,3114,"Agrega que se observan, a su vez, signos de que parte de la desaceleración tiene algún componente estructural o de más largo plazo, tanto por la anticipación de menores tasas de inversión que las observadas en los últimos años, como del reconocimiento de un crecimiento en la productividad menor en la última década. Así, considera que la importante desaceleración que está experimentando la economía y las perspectivas, hacen necesario continuar con el ajuste de la política monetaria. Al mismo tiempo, consigna que los precios de mercado no dan cuenta de que esta corrección en la trayectoria esperada de la demanda genere una caída relevante en la inflación esperada o una corrección muy importante en el estímulo monetario. En su opinión, ello podría estar revelando una debilidad algo más permanente, en un contexto donde resulta evidente que los factores monetarios o financieros están siendo favorables para las decisiones de consumo e inversión."
RPM-2014-08-14:6386:1,4139,5096,"Sin embargo, existe el riesgo de que este proceso demore y tenga un impacto sobre la inflación menor demanda por trabajo no vaya acompañada adecuadamente de un ajuste en salarios, con el consecuente impacto sobre inflación y el mayor efecto sobre el empleo. Con todo, considera que el conjunto de antecedentes sugiere que existe espacio para que la política monetaria acompañe y facilite este ajuste. Indica que hasta hace dos meses, las perspectivas que la TPM llegara a 3,5% parecían coherentes con un escenario de convergencia de inflación a 3% en dos años; hoy, en cambio, es posible pensar que ajustes adicionales podrían ser requeridos, aunque de magnitud acotada. Agrega que, hoy, el mercado espera mayoritariamente una baja de 25 puntos base, opción que se impone claramente sobre las otras alternativas propuestas. En mérito de lo expuesto, el Consejero señor Sebastián Claro expresa que su voto es por bajar la TPM en 25 puntos base, a 3,5% anual."
RPM-2014-09-11:6397:1,0,600,"El señor Sergio Lehmann manifiesta que la visión sobre China es de una desaceleración controlada y que, efectivamente, se menciona la posibilidad de anuncios de estímulo tendientes a moderar la desaceleración de esa economía. El señor Sergio Lehmann retoma su presentación e indica que, en lo más reciente, se ha observado un retroceso en el precio del cobre, en línea con lo consignado en el último Informe de Política Monetaria, IPoM, esto es, con una desaceleración de China para estos trimestres. Asimismo, plantea que los precios de los metales han tenido un comportamiento más bien heterogéneo."
RPM-2014-09-11:6397:1,1771,2609,"Al finalizar su presentación, el señor Sergio Lehmann sintetiza los antecedentes expuestos precedentemente. En primer término, señala que las condiciones financieras internacionales exhibieron mejoras durante el último mes; que el mayor estímulo monetario en Europa y las mejores perspectivas para Estados Unidos de América han impulsado los mercados; y que el dólar estadounidense se apreció y los premios por riesgos retrocedieron. Agrega que en Europa, los datos de actividad dan cuenta de un estancamiento, mientras que las perspectivas para Estados Unidos de América reafirman su recuperación; Japón pierde fuerza; China exhibe una desaceleración controlada; y en América Latina, destaca la desaceleración mayor que la prevista en Perú, mejores señales en el margen para México y que Brasil continúa dando señales de mayor debilidad."
RPM-2014-09-11:6405:1,2678,3514,"No obstante, de acuerdo con las expectativas del mercado, esta convergerá a 3% a comienzos del segundo trimestre del 2015 y se estabilizará a plazos más largos. A título de último hecho destacado del mes, señala que información extraída de los activos financieros y de las diferentes encuestas indican que la TPM convergería a un piso de 3%, mientras que para esta Reunión existe un amplio consenso en cuanto a que el Consejo acordará una reducción de 25 puntos base. El señor Miguel Fuentes prosigue con su presentación mencionando que el IMACEC del mes de julio reveló que la actividad se ha desacelerado en línea con la proyección interna, en tanto que los datos de demanda que elabora Cuentas Nacionales muestran que la reducción del dinamismo del consumo privado se ha intensificado y que la inversión mantiene su caída interanual."
RPM-2014-09-11:6414:1,721,1048,"En efecto, la mediana de las proyecciones esperadas a once meses aumentó en dos décimas, mientras que a plazos más largos se concentró en 3%. Con respecto a las expectativas para la TPM, menciona que de acuerdo con el dato spot, el piso de la tasa se ubica más cerca del 3%, en línea con lo que revelan las distintas encuestas."
RPM-2014-09-11:6415:3,0,347,"Al concluir su presentación, el señor Miguel Fuentes manifiesta que las expectativas de TPM que se derivan de las distintas encuestas reflejan que la mayoría de los consultados espera un recorte de 25 puntos base para esta Reunión, en tanto que para la del mes de octubre predomina la alternativa de un reducción adicional de 25 puntos base, a 3%."
RPM-2014-09-11:6423:1,0,349,"El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de marzo de 2015 se efectuará el día jueves 19 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Alberto Naudon a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad."
RPM-2014-09-11:6437:1,0,708,"El Presidente señor Rodrigo Vergara agradece el planteamiento efectuado por el Vicepresidente señor Enrique Marshall e inicia su intervención expresando su reconocimiento al staff por el excelente análisis que se ha presentado a consideración del Consejo. En lo concerniente al escenario externo, resalta los indicadores que sugieren una fortaleza más permanente en las economías de Estados Unidos de América y el Reino Unido, como también los mayores estímulos monetarios informados por la Zona Euro y Japón, que a su vez son reflejo de las debilidades de dichas economías. Además, hace notar que se mantienen, e incluso acrecientan, los riesgos geopolíticos por las tensiones en Ucrania y el Medio Oriente."
